$GPGSV,4,4,13,32,50,099,19*47
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,28,17,25,274,15*79
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,24,31,39,069,32*7B
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,28,17,25,274,15*79
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,25,31,39,069,32*7A
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,25,31,39,069,32*7A
$GPGSV,4,4,13,32,50,099,19*47
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,28,17,25,274,*7D
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,25,31,39,069,32*7A
$GPGSV,4,4,13,32,50,099,18*46
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,069,31*7A
$GPGSV,4,4,13,32,50,099,17*49
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,28,17,25,274,20*7F
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,16*48
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,18*75
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,15*4B
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,28,17,25,274,*7D
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,15*4B
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,16*48
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,17*7A
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,18*46
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,16*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,19*47
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,14*79
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,15*78
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,20*7E
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,19*74
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,33*79
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,16*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,21*4C
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,19*74
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,21*4C
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,18*75
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,21*4C
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,16*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,21*4C
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,16*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,21*4C
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,16*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,21*4C
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,16*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,15*78
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,33*77
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,,11,19,184,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,33*78
$GPGSV,4,4,13,32,50,099,19*47
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,19,11,19,184,,12,04,351,29,17,25,274,*74
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,33*78
$GPGSV,4,4,13,32,50,099,18*46
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,17,11,19,184,,12,04,351,29,17,25,274,19*72
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,33*78
$GPGSV,4,4,13,32,50,099,16*48
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,16,11,19,184,,12,04,351,29,17,25,274,18*72
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,33*77
$GPGSV,4,4,13,32,50,099,16*48
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,16,11,19,184,,12,04,351,29,17,25,274,15*7F
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,33*77
$GPGSV,4,4,13,32,50,099,17*49
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,17,11,19,184,,12,04,351,29,17,25,274,15*7E
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,18*46
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,16,11,19,184,,12,04,351,29,17,25,274,15*7F
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,29,31,39,068,32*77
$GPGSV,4,4,13,32,50,099,18*46
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,13,11,19,184,,12,04,351,29,17,25,274,14*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,18*46
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,10,11,19,184,,12,04,351,29,17,25,274,*7D
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,29,31,39,068,32*77
$GPGSV,4,4,13,32,50,099,18*46
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,09,11,19,184,,12,04,351,29,17,25,274,16*72
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,18*46
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,08,11,19,184,,12,04,351,29,17,25,274,*74
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,17*49
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,08,11,19,184,,12,04,351,29,17,25,274,18*7D
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,15*4B
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,07,11,19,184,,12,04,351,29,17,25,274,*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,33*77
$GPGSV,4,4,13,32,50,099,16*48
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,07,11,19,184,,12,04,351,29,17,25,274,20*79
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,33*77
$GPGSV,4,4,13,32,50,099,16*48
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,07,11,19,184,,12,04,351,29,17,25,274,*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,29,31,39,068,33*76
$GPGSV,4,4,13,32,50,099,16*48
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,07,11,19,184,,12,04,351,29,17,25,274,*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,33*77
$GPGSV,4,4,13,32,50,099,14*4A
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,07,11,19,184,,12,04,351,28,17,25,274,*7A
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,33*77
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,07,11,19,184,,12,04,351,28,17,25,274,17*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,33*77
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,06,11,19,184,,12,04,351,28,17,25,274,15*7F
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,06,11,19,184,,12,04,351,28,17,25,274,*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,43,176,,03,89,286,,04,18,161,,06,14,317,*7B
$GPGSV,4,2,13,09,14,232,06,11,19,184,,12,04,351,29,17,25,274,*7A
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,286,,04,18,161,,06,14,317,*7A
$GPGSV,4,2,13,09,14,232,06,11,19,184,,12,04,351,29,17,25,274,*7A
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,286,,04,18,161,,06,14,317,*7A
$GPGSV,4,2,13,09,14,232,06,11,19,184,,12,04,351,29,17,25,274,*7A
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,16*48
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,18,161,,06,14,317,*79
$GPGSV,4,2,13,09,14,232,06,11,19,184,,12,04,351,28,17,25,274,18*72
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,15*4B
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,14,317,*76
$GPGSV,4,2,13,09,14,232,08,11,19,184,,12,04,351,29,17,25,274,16*73
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,14,317,*76
$GPGSV,4,2,13,09,14,232,08,11,19,184,,12,04,351,29,17,25,274,*74
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,33*77
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,08,11,19,184,,12,04,351,29,17,25,274,*74
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,29,31,39,068,33*76
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,08,11,19,184,,12,04,351,29,17,25,274,*74
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,29,31,39,068,32*77
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,08,11,19,184,,12,04,351,29,17,25,274,*74
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,08,11,19,184,,12,04,351,29,17,25,274,*74
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,07,11,19,184,,12,04,351,29,17,25,274,*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,28,31,39,068,32*76
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,07,11,19,183,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,20*4D
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,07,11,19,183,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,18*46
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,07,11,19,183,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,16*48
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,07,11,19,183,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,27,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,15*4B
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,07,11,19,183,,12,04,351,29,17,25,274,*7C
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,33*79
$GPGSV,4,4,13,32,50,099,14*4A
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,10,11,19,183,,12,04,351,29,17,25,274,*7A
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,33*79
$GPGSV,4,4,13,32,50,099,14*4A
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,10,11,19,183,,12,04,351,29,17,25,274,*7A
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,33*79
$GPGSV,4,4,13,32,50,099,13*4D
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,*7B
$GPGSV,4,3,13,19,03,210,,23,52,222,,25,09,027,26,31,39,068,33*79
$GPGSV,4,4,13,32,50,099,12*4C
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,*7B
$GPGSV,4,3,13,19,02,210,,23,52,222,,25,09,027,26,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,09*46
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,15*7F
$GPGSV,4,3,13,19,02,210,,23,52,222,,25,09,027,26,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,11*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,14*7E
$GPGSV,4,3,13,19,02,210,,23,52,222,,25,09,027,26,31,39,068,33*78
$GPGSV,4,4,13,32,50,099,12*4C
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,14*7E
$GPGSV,4,3,13,19,02,210,,23,52,222,,25,09,027,26,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,11*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,14*7E
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,14*7E
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,027,26,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,13*79
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,25,31,39,068,32*7A
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,17,11,19,183,,12,04,351,29,17,25,274,12*7E
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,26,31,39,068,32*79
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,12*78
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,26,31,39,068,33*78
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,14*7E
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,27,31,39,068,33*79
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,30,17,25,274,13*71
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,27,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,30,17,25,274,*73
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,27,31,39,068,32*78
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,18,11,19,183,,12,04,351,30,17,25,274,16*7D
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,27,31,39,067,32*77
$GPGSV,4,4,13,32,50,099,*4F
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,17,11,19,183,,12,04,351,30,17,25,274,15*71
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,28,31,39,067,32*78
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,30,17,25,274,*73
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,28,31,39,067,32*78
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,30,17,25,274,*73
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,28,31,39,067,32*78
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,*7B
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,28,31,39,067,33*79
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,*76
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,30,17,25,274,*73
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,27,31,39,067,33*76
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,16*71
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,30,17,25,274,*73
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,26,31,39,067,32*76
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,15*72
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,30,17,25,274,*73
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,27,31,39,067,32*77
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,15*72
$GPGSV,4,2,13,09,14,232,18,11,19,183,,12,04,351,30,17,25,274,*7A
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,27,31,39,067,32*77
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,15*72
$GPGSV,4,2,13,09,14,232,17,11,19,183,,12,04,351,29,17,25,274,17*7B
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,26,31,39,067,32*76
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,16*71
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,30,17,25,274,*73
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,26,31,39,067,32*76
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,15*72
$GPGSV,4,2,13,09,14,232,,11,19,183,,12,04,351,29,17,25,274,*7B
$GPGSV,4,3,13,19,02,210,,23,53,222,,25,09,026,26,31,39,067,32*76
$GPGSV,4,4,13,32,49,099,*47
$GPGSV,4,1,13,01,42,176,,03,89,285,,04,17,161,,06,15,316,15*72
$GPGSV,4,2,13,09,14,232,17,11,19,183,,12,04,351,29,17,25,274,*7D
